,NODE_ID,ARS_ID,정류소명,X좌표,Y좌표,정류소타입,combined,address
393,101000007,2007,서울역버스환승센터.강우규의거터,126.9729402621,37.5554141603,중앙차로,"[126.9729402621, 37.5554141603]",중구
394,101000008,2008,숭례문,126.9737783904,37.5586388574,중앙차로,"[126.9737783904, 37.5586388574]",중구
395,101000329,2099,숭례문(가상),126.9743556496,37.5597967723,가상정류장,"[126.9743556496, 37.5597967723]",중구
396,101000303,2100,서울시청,126.9806320857,37.5661382638,일반차로,"[126.9806320857, 37.5661382638]",중구
397,101000009,2101,만리동고개,126.9626582054,37.551787064,일반차로,"[126.9626582054, 37.551787064]",중구
398,101000010,2102,손기정체육공원입구,126.9662339013,37.5544459527,일반차로,"[126.9662339013, 37.5544459527]",중구
399,101000011,2103,서울의료보건고등학교.서울역서부,126.9689026242,37.5558478973,일반차로,"[126.9689026242, 37.5558478973]",중구
400,101000012,2104,서울역서부,126.9691514463,37.556237644,일반차로,"[126.9691514463, 37.556237644]",중구
401,101000013,2105,서울역서부,126.969212,37.557133,일반차로,"[126.969212, 37.557133]",중구
402,101000014,2106,중림동교차로,126.9691354395,37.5583836266,일반차로,"[126.9691354395, 37.5583836266]",중구
403,101000015,2107,종근당.충정로역,126.9645407963,37.5596488763,일반차로,"[126.9645407963, 37.5596488763]",중구
404,101000016,2108,한국경제신문사.서소문역사공원,126.9678680149,37.5602111497,일반차로,"[126.9678680149, 37.5602111497]",중구
405,101000017,2109,한국경제신문사.서소문역사공원,126.9681135141,37.5606234736,일반차로,"[126.9681135141, 37.5606234736]",중구
406,101000018,2110,경찰청.동북아역사재단,126.9691267228,37.5630494858,일반차로,"[126.9691267228, 37.5630494858]",중구
407,101000300,2111,장충동써미트호텔,127.0066750078,37.5622736605,일반차로,"[127.0066750078, 37.5622736605]",중구
408,101000020,2113,서대문경찰서.농협은행.유관순활동터,126.9677868059,37.5649062803,일반차로,"[126.9677868059, 37.5649062803]",중구
409,101000021,2116,염천교,126.97311408,37.5598696316,일반차로,"[126.97311408, 37.5598696316]",중구
410,101000022,2117,숭례문,126.97335794,37.5584010617,일반차로,"[126.97335794, 37.5584010617]",중구
411,101000023,2118,숭례문.한국일보,126.9737375955,37.5587713091,일반차로,"[126.9737375955, 37.5587713091]",중구
412,101000025,2120,후암삼거리,126.9759937564,37.5534055956,일반차로,"[126.9759937564, 37.5534055956]",중구
413,101000026,2121,숭례문,126.974362745,37.5587633765,일반차로,"[126.974362745, 37.5587633765]",중구
414,101000027,2122,숭례문,126.9740436876,37.5584195299,일반차로,"[126.9740436876, 37.5584195299]",중구
415,101000028,2123,숭례문,126.9736279452,37.5580006528,일반차로,"[126.9736279452, 37.5580006528]",중구
416,101000029,2124,남대문시장악세사리전문상가,126.9759976615,37.5588723988,일반차로,"[126.9759976615, 37.5588723988]",중구
417,101000030,2125,숭례문남산방향,126.9756720863,37.5585581643,일반차로,"[126.9756720863, 37.5585581643]",중구
418,101000031,2126,남대문시장,126.9800597585,37.561191081,일반차로,"[126.9800597585, 37.561191081]",중구
419,101000032,2127,북창동.남대문시장,126.978283184,37.5612289483,가로변시간,"[126.978283184, 37.5612289483]",중구
420,101000033,2128,시청앞,126.97644367,37.562197167,일반차로,"[126.97644367, 37.562197167]",중구
421,101000034,2131,삼성본관앞,126.9759075283,37.5620517519,일반차로,"[126.9759075283, 37.5620517519]",중구
422,101000035,2132,시청앞,126.976148714,37.562764205,일반차로,"[126.976148714, 37.562764205]",중구
423,101000036,2133,서소문,126.9746522037,37.5631901447,일반차로,"[126.9746522037, 37.5631901447]",중구
424,101000038,2135,시청.서소문청사,126.9749539314,37.5635248407,일반차로,"[126.9749539314, 37.5635248407]",중구
425,101000333,2136,광교,126.9828444051,37.5681069154,가로변시간,"[126.9828444051, 37.5681069154]",중구
426,101000039,2137,서울신문사,126.9773647051,37.5683632936,일반차로,"[126.9773647051, 37.5683632936]",중구
427,101000040,2139,우리은행종로지점,126.9828658628,37.5678390393,가로변시간,"[126.9828658628, 37.5678390393]",중구
428,101000041,2140,롯데백화점,126.9822069938,37.5645069796,가로변전일,"[126.9822069938, 37.5645069796]",중구
429,101000042,2141,해운센터.롯데영프라자,126.9815478394,37.5628907847,가로변시간,"[126.9815478394, 37.5628907847]",중구
430,101000043,2142,롯데영프라자,126.982008,37.562885,가로변전일,"[126.982008, 37.562885]",중구
431,101000334,2143,명동입구B,126.9823981134,37.5644247651,가로변전일,"[126.9823981134, 37.5644247651]",중구
432,101000045,2144,신세계백화점,126.9814315438,37.561127344,일반차로,"[126.9814315438, 37.561127344]",중구
433,101000046,2145,남대문시장.회현역,126.9777650546,37.5582675237,일반차로,"[126.9777650546, 37.5582675237]",중구
434,101000047,2146,남대문시장.회현역,126.9784645011,37.5584920257,일반차로,"[126.9784645011, 37.5584920257]",중구
435,101000048,2147,남산3호터널,126.9827404025,37.5583104538,일반차로,"[126.9827404025, 37.5583104538]",중구
436,101000049,2148,남산3호터널.서울애니메이션센터,126.9826359346,37.5595260891,일반차로,"[126.9826359346, 37.5595260891]",중구
437,101000050,2149,명동역4번출구,126.9849157703,37.560657849,일반차로,"[126.9849157703, 37.560657849]",중구
438,101000051,2150,퇴계로2가.명동역5번출구,126.9843582953,37.5609325805,일반차로,"[126.9843582953, 37.5609325805]",중구
439,101000052,2151,퇴계로3가.한옥마을.한국의집,126.9917771969,37.5612508237,가로변전일,"[126.9917771969, 37.5612508237]",중구
440,101000053,2152,퇴계로3가.한옥마을.한국의집,126.9924098253,37.5609019668,가로변시간,"[126.9924098253, 37.5609019668]",중구
441,101000054,2153,충무로역2번출구.대한극장앞,126.9947285429,37.5612375854,가로변전일,"[126.9947285429, 37.5612375854]",중구
442,101000055,2154,충무로역8번출구.대한극장앞,126.9964921507,37.5620371603,가로변전일,"[126.9964921507, 37.5620371603]",중구
443,101000056,2155,초동,126.9931119513,37.5633461766,일반차로,"[126.9931119513, 37.5633461766]",중구
444,101000057,2156,을지로입구.로얄호텔,126.9853902774,37.5658757422,일반차로,"[126.9853902774, 37.5658757422]",중구
445,101000058,2157,을지로입구.시청입구,126.9811712097,37.5661382638,일반차로,"[126.9811712097, 37.5661382638]",중구
446,101000059,2158,을지로2가.기업은행본점.서울노동청,126.9865233528,37.566246226,일반차로,"[126.9865233528, 37.566246226]",중구
447,101000060,2159,을지로2가.파인에비뉴,126.988670826,37.5660727123,일반차로,"[126.988670826, 37.5660727123]",중구
448,101000061,2160,을지로3가,126.9902600103,37.5663729806,일반차로,"[126.9902600103, 37.5663729806]",중구
449,101000062,2161,을지로3가,126.9913276421,37.5661205237,일반차로,"[126.9913276421, 37.5661205237]",중구
450,101000063,2162,을지로4가,126.9959336364,37.5666841559,일반차로,"[126.9959336364, 37.5666841559]",중구
451,101000064,2163,을지로4가.베스트웨스턴국도,126.9968473297,37.5664010399,일반차로,"[126.9968473297, 37.5664010399]",중구
452,101000065,2164,중구청앞.덕수중학교,126.9981401348,37.5647745951,일반차로,"[126.9981401348, 37.5647745951]",중구
453,101000066,2165,방산시장.을지로4가역6번출구,126.999258524,37.5668182855,일반차로,"[126.999258524, 37.5668182855]",중구
454,101000067,2166,을지로5가.중부시장,127.0011150411,37.5666200422,일반차로,"[127.0011150411, 37.5666200422]",중구
455,101000068,2167,방산시장.훈련원종합체육관,127.0024044565,37.5679608485,일반차로,"[127.0024044565, 37.5679608485]",중구
456,101000069,2168,을지로5가.훈련원종합체육관,127.0025945654,37.5658243542,일반차로,"[127.0025945654, 37.5658243542]",중구
457,101000070,2169,을지로6가.국립중앙의료원,127.0062316194,37.5661698346,일반차로,"[127.0062316194, 37.5661698346]",중구
458,101000071,2170,광희동,127.0072096931,37.5650528273,일반차로,"[127.0072096931, 37.5650528273]",중구
459,101000072,2171,광희동,127.0077222561,37.5651725525,일반차로,"[127.0077222561, 37.5651725525]",중구
460,101000073,2172,을지로6가.국립중앙의료원,127.0058434821,37.5664631128,일반차로,"[127.0058434821, 37.5664631128]",중구
461,101000074,2173,동대문역사문화공원,127.0083555318,37.5673541422,일반차로,"[127.0083555318, 37.5673541422]",중구
462,101000075,2174,동대문역사문화공원,127.0091685169,37.5674835037,일반차로,"[127.0091685169, 37.5674835037]",중구
463,101000077,2177,충무아트센터.스포츠센터.중부소방서,127.0135231437,37.5651675256,가로변전일,"[127.0135231437, 37.5651675256]",중구
464,101000078,2178,충무아트센터.스포츠센터.중부소방서,127.0147408667,37.5650178857,가로변시간,"[127.0147408667, 37.5650178857]",중구
465,101000079,2179,성동공업고등학교(무궁화회관),127.0157558376,37.5683481924,일반차로,"[127.0157558376, 37.5683481924]",중구
466,101000080,2180,성동공업고등학교앞,127.0161294881,37.5686950625,일반차로,"[127.0161294881, 37.5686950625]",중구
467,101000081,2181,신당역.중앙시장앞,127.0187426545,37.5657282804,가로변시간,"[127.0187426545, 37.5657282804]",중구
468,101000082,2182,신당역.중앙시장앞,127.0194795301,37.5654920748,가로변전일,"[127.0194795301, 37.5654920748]",중구
469,101000083,2183,성동고등학교,127.0221821569,37.5655941894,가로변시간,"[127.0221821569, 37.5655941894]",중구
470,101000084,2184,성동고등학교,127.0223979004,37.5652410933,가로변시간,"[127.0223979004, 37.5652410933]",중구
471,101000085,2187,신당동떡볶이타운.중구여성플라자,127.0150959791,37.5627954621,일반차로,"[127.0150959791, 37.5627954621]",중구
472,101000086,2188,신당동떡볶이타운.중구여성플라자,127.0151908517,37.5623100443,일반차로,"[127.0151908517, 37.5623100443]",중구
473,101000087,2189,신당동.청구역,127.0132161263,37.5589483023,일반차로,"[127.0132161263, 37.5589483023]",중구
474,101000088,2190,신당동.청구역,127.0130316796,37.559257398,일반차로,"[127.0130316796, 37.559257398]",중구
475,101000089,2191,약수역2번출구.가온도서관,127.0110429415,37.5557929112,일반차로,"[127.0110429415, 37.5557929112]",중구
476,101000090,2192,약수역3번출구.약수하이츠,127.0113796895,37.5557496102,일반차로,"[127.0113796895, 37.5557496102]",중구
477,101000091,2193,약수역4번출구.금호터널입구,127.012012,37.553399,일반차로,"[127.012012, 37.553399]",중구
478,101000092,2194,약수역5번출구.금호터널입구,127.0118693353,37.55292373,일반차로,"[127.0118693353, 37.55292373]",중구
479,101000093,2195,약수역8번출구.신당사회복지관,127.0099566945,37.5538646495,일반차로,"[127.0099566945, 37.5538646495]",중구
480,101000094,2196,약수역7번출구.약수동주민센터,127.0092978444,37.5528509718,일반차로,"[127.0092978444, 37.5528509718]",중구
481,101000095,2197,송도병원앞,127.0077186988,37.5502676468,일반차로,"[127.0077186988, 37.5502676468]",중구
482,101000096,2198,송도병원앞,127.0073984027,37.550227118,일반차로,"[127.0073984027, 37.550227118]",중구
483,101000294,2199,약수역1번출구,127.009755648,37.556252533,일반차로,"[127.009755648, 37.556252533]",중구
484,101000097,2201,장충체육관앞,127.0080610837,37.5583362176,일반차로,"[127.0080610837, 37.5583362176]",중구
485,101000098,2202,장충체육관앞,127.0078281581,37.5580017329,일반차로,"[127.0078281581, 37.5580017329]",중구
486,101000099,2203,장충동.동국대입구,127.00590981,37.560621324,일반차로,"[127.00590981, 37.560621324]",중구
487,101000100,2204,장충동.동국대입구,127.0056290943,37.5606663921,일반차로,"[127.0056290943, 37.5606663921]",중구
488,101000101,2205,퇴계로6가,127.0039011095,37.5634011312,일반차로,"[127.0039011095, 37.5634011312]",중구
489,101000102,2206,퇴계로6가,127.00337576,37.5635284386,일반차로,"[127.00337576, 37.5635284386]",중구
490,101000103,2207,퇴계로5가,126.9999660413,37.5623804057,가로변전일,"[126.9999660413, 37.5623804057]",중구
491,101000104,2208,퇴계로5가,126.9997252277,37.5627804223,가로변전일,"[126.9997252277, 37.5627804223]",중구
492,101000105,2209,국립극장.반얀트리호텔,127.001094708,37.551481823,일반차로,"[127.001094708, 37.551481823]",중구
493,101000106,2210,국립극장.반얀트리호텔,127.0007525635,37.5515339575,일반차로,"[127.0007525635, 37.5515339575]",중구
494,101000107,2211,청구역,127.014656108,37.5599600605,일반차로,"[127.014656108, 37.5599600605]",중구
495,101000108,2212,청구역,127.014219181,37.5599303778,일반차로,"[127.014219181, 37.5599303778]",중구
496,101000109,2213,동화동,127.018125822,37.5600244709,일반차로,"[127.018125822, 37.5600244709]",중구
497,101000110,2214,동화동,127.0182736903,37.5598126778,일반차로,"[127.0182736903, 37.5598126778]",중구
498,101000111,2215,백범광장,126.980093,37.555737,일반차로,"[126.980093, 37.555737]",중구
499,101000113,2218,남대문경찰서,126.9738404394,37.554128189,일반차로,"[126.9738404394, 37.554128189]",중구
500,101000114,2219,남대문시장앞.이회영활동터,126.978580386,37.5609394169,가로변시간,"[126.978580386, 37.5609394169]",중구
501,101000115,2220,남산케이블카.남산산책로입구,126.9839798009,37.5552651842,일반차로,"[126.9839798009, 37.5552651842]",중구
502,101000117,2222,동대입구역.장충동,127.005445,37.558362,일반차로,"[127.005445, 37.558362]",중구
503,101000295,2223,약수역10번출구,127.009322,37.556256,일반차로,"[127.009322, 37.556256]",중구
504,101000119,2224,청계1가.광교,126.9833922386,37.5685707852,일반차로,"[126.9833922386, 37.5685707852]",중구
505,101000120,2225,청계2가.삼일교,126.9885301722,37.5678404706,일반차로,"[126.9885301722, 37.5678404706]",중구
506,101000121,2226,청계4가.배오개다리,126.9971755363,37.5684843738,일반차로,"[126.9971755363, 37.5684843738]",중구
507,101000122,2227,청계5가.방산시장,127.0008265972,37.5692149555,일반차로,"[127.0008265972, 37.5692149555]",중구
508,101000123,2228,청계6가.평화시장,127.0043806283,37.5694411915,일반차로,"[127.0043806283, 37.5694411915]",중구
509,101000124,2229,청계7가.동평화.청평화시장,127.0138508174,37.5695135434,일반차로,"[127.0138508174, 37.5695135434]",중구
510,101000125,2230,청계8가.영도교,127.0189971981,37.5707259153,일반차로,"[127.0189971981, 37.5707259153]",중구
511,101000128,2233,신한은행본점,126.975585201,37.5611965482,일반차로,"[126.975585201, 37.5611965482]",중구
512,101000130,2235,동대문역사문화공원,127.0091092289,37.5654113309,일반차로,"[127.0091092289, 37.5654113309]",중구
513,101000131,2236,버티고개,127.0060242348,37.5478041512,일반차로,"[127.0060242348, 37.5478041512]",중구
514,101000132,2237,버티고개,127.0061899379,37.547650494,일반차로,"[127.0061899379, 37.547650494]",중구
515,101000135,2240,청계3가.관수교,126.9929650755,37.5682134567,일반차로,"[126.9929650755, 37.5682134567]",중구
516,101000136,2241,청계6가.오간수교,127.0090361408,37.5694851752,일반차로,"[127.0090361408, 37.5694851752]",중구
517,101000137,2242,충무로역.매일경제,126.9933889105,37.561690572,일반차로,"[126.9933889105, 37.561690572]",중구
518,101000141,2246,을지로입구역.광교,126.9825656304,37.5676492567,가로변시간,"[126.9825656304, 37.5676492567]",중구
519,101000147,2252,신당파인힐하나유보라,127.0248560363,37.5649809794,가로변전일,"[127.0248560363, 37.5649809794]",중구
520,101000148,2253,명동입구,126.982474445,37.5647227393,가로변전일,"[126.982474445, 37.5647227393]",중구
521,101000149,2254,남산북측순환로입구,126.9988218165,37.5506986166,일반차로,"[126.9988218165, 37.5506986166]",중구
522,101000150,2255,신당동삼성아파트.금호여중,127.0187298806,37.5585545048,일반차로,"[127.0187298806, 37.5585545048]",중구
523,101000151,2256,신당동대우푸르지오.금호여중,127.019288178,37.5578078339,일반차로,"[127.019288178, 37.5578078339]",중구
524,101000152,2257,황학동주민센터,127.0234023516,37.5668556166,일반차로,"[127.0234023516, 37.5668556166]",중구
525,101000153,2258,신당초등학교앞,127.0237217028,37.5646614917,일반차로,"[127.0237217028, 37.5646614917]",중구
526,101000154,2259,금호베스트빌.래미안하이베르,127.0240513307,37.5616452068,일반차로,"[127.0240513307, 37.5616452068]",중구
527,101000155,2260,금호베스트빌.래미안하이베르,127.0243472269,37.5622544456,일반차로,"[127.0243472269, 37.5622544456]",중구
528,101000156,2261,신당초등학교,127.024240415,37.5645028357,일반차로,"[127.024240415, 37.5645028357]",중구
529,101000163,2272,방산종합시장,127.0019301271,37.5678058693,일반차로,"[127.0019301271, 37.5678058693]",중구
530,101000164,2273,황학동롯데캐슬,127.0220339686,37.5716601701,일반차로,"[127.0220339686, 37.5716601701]",중구
531,101000165,2274,광희문.광희동사거리,127.0086110484,37.5645499236,일반차로,"[127.0086110484, 37.5645499236]",중구
532,101000166,2275,광희문.광희동사거리,127.009677887,37.5644016142,일반차로,"[127.009677887, 37.5644016142]",중구
533,101000168,2277,황학동롯데캐슬,127.0232958633,37.5708197498,일반차로,"[127.0232958633, 37.5708197498]",중구
534,101000254,2278,한국은행.신세계앞,126.9792899798,37.561408112,가로변시간,"[126.9792899798, 37.561408112]",중구
535,101000258,2279,서울기동대.광희초등학교,127.0144829458,37.5679222068,일반차로,"[127.0144829458, 37.5679222068]",중구
536,101000261,2280,동대문디자인플라자,127.0119962039,37.567700749,일반차로,"[127.0119962039, 37.567700749]",중구
537,101000262,2281,서대문역사거리.농협중앙회,126.9679802656,37.5668848609,일반차로,"[126.9679802656, 37.5668848609]",중구
538,101000263,2282,서울스퀘어앞,126.97323173,37.555341632,일반차로,"[126.97323173, 37.555341632]",중구
539,101000264,2283,북창동.남대문시장,126.9769187336,37.5608462911,일반차로,"[126.9769187336, 37.5608462911]",중구
540,101000266,2284,힐튼호텔,126.976567168,37.5563677408,일반차로,"[126.976567168, 37.5563677408]",중구
541,101000265,2285,힐튼호텔,126.9767113404,37.5566267411,일반차로,"[126.9767113404, 37.5566267411]",중구
542,101000290,2286,시청앞.덕수궁,126.9768355729,37.5662122834,일반차로,"[126.9768355729, 37.5662122834]",중구
543,101000292,2287,남대문세무서.국가인권위원회,126.987866112,37.5650839621,일반차로,"[126.987866112, 37.5650839621]",중구
544,101000293,2288,장충문화체육센터.권기옥활동터,127.0025921056,37.5601745008,일반차로,"[127.0025921056, 37.5601745008]",중구
545,101000328,2289,남산1호터널,126.9921666231,37.5574051765,일반차로,"[126.9921666231, 37.5574051765]",중구
546,101000331,2291,남산예장버스환승주차장,126.989289,37.55974,일반차로,"[126.989289, 37.55974]",중구
547,101900010,2501,약수역.3.6호선,127.011705637,37.553304657300004,마을버스,"[127.011705637, 37.553304657300004]",중구
548,101900009,2502,조선일보,126.976883066,37.5687339805,마을버스,"[126.976883066, 37.5687339805]",중구
549,101900011,2503,시청역,126.977002861,37.5656706181,마을버스,"[126.977002861, 37.5656706181]",중구
550,101900012,2505,서울역,126.9713291252,37.5582012576,마을버스,"[126.9713291252, 37.5582012576]",중구
551,101900007,2506,숭례문앞,126.976236105,37.5615164368,마을버스,"[126.976236105, 37.5615164368]",중구
552,101900006,2507,프레스센터,126.977339075,37.5673960903,마을버스,"[126.977339075, 37.5673960903]",중구
553,101900005,2510,신당역하나은행,127.0215878668,37.5654231103,마을버스,"[127.0215878668, 37.5654231103]",중구
554,101900004,2513,염천교,126.9711136524,37.5597925744,마을버스,"[126.9711136524, 37.5597925744]",중구
555,101900013,2515,서울역서부,126.9692312733,37.5559789686,마을버스,"[126.9692312733, 37.5559789686]",중구
556,101900003,2516,한국경제신문사,126.9679526472,37.5609334062,마을버스,"[126.9679526472, 37.5609334062]",중구
557,101900001,2518,응봉근린공원.금호산,127.0169189818,37.5535217011,마을버스,"[127.0169189818, 37.5535217011]",성동구
558,101900023,2519,서울방송고등학교.남산타운아파트,127.012409789,37.5495860191,마을버스,"[127.012409789, 37.5495860191]",중구
559,101900022,2520,서울방송고등학교.남산타운아파트,127.0122783521,37.5496119425,마을버스,"[127.0122783521, 37.5496119425]",중구
560,101900021,2521,중구청소년센터.남산타운2상가,127.012751162,37.5516549062,마을버스,"[127.012751162, 37.5516549062]",중구
561,101900020,2522,중구청소년센터.남산타운2상가,127.0121655599,37.5519027425,마을버스,"[127.0121655599, 37.5519027425]",중구
562,101900019,2523,약수시장.남산타운동문,127.0108500123,37.5517332168,마을버스,"[127.0108500123, 37.5517332168]",중구
563,101900018,2524,약수지구대,127.0119577646,37.5528410964,마을버스,"[127.0119577646, 37.5528410964]",중구
564,101000173,2605,남대문시장,126.979397311,37.5614284556,가로변시간,"[126.979397311, 37.5614284556]",중구
565,101000277,2639,을지로입구역롯데호텔,126.9803053067,37.5658047183,일반차로,"[126.9803053067, 37.5658047183]",중구
566,101000298,2640,소공동웨스틴조선호텔,126.9796461336,37.5645178283,일반차로,"[126.9796461336, 37.5645178283]",중구
567,101000301,2641,서울광장,126.978885,37.565352,일반차로,"[126.978885, 37.565352]",중구
568,101000275,2643,광화문코리아나호텔,126.9767760218,37.5684226513,일반차로,"[126.9767760218, 37.5684226513]",중구
569,101000276,2649,서소문KAL빌딩,126.9743182567,37.5633387369,일반차로,"[126.9743182567, 37.5633387369]",중구
570,101000273,2652,동국대입구앰배서더호텔,127.0026102024,37.5597717116,일반차로,"[127.0026102024, 37.5597717116]",중구
571,101000226,2661,광화문,126.9767623328,37.568758756,일반차로,"[126.9767623328, 37.568758756]",중구
572,101000227,2662,시청덕수궁,126.9769656658,37.565492297,일반차로,"[126.9769656658, 37.565492297]",중구
573,101000229,2664,바비엥스위트,126.9676372948,37.5651089852,일반차로,"[126.9676372948, 37.5651089852]",중구
574,101000230,2665,서울역,126.9728595843,37.5578195556,일반차로,"[126.9728595843, 37.5578195556]",중구
575,101000234,2669,명동역.세종호텔,126.9864492986,37.5610860085,일반차로,"[126.9864492986, 37.5610860085]",중구
576,101000244,2679,충무로역.호텔피제이,126.9955605031,37.5617180187,가로변시간,"[126.9955605031, 37.5617180187]",중구
577,101000245,2680,남대문시장,126.9787309255,37.560967378,가로변시간,"[126.9787309255, 37.560967378]",중구
578,101000246,2681,이비스엠버서더호텔,126.9823877131,37.5643534324,가로변전일,"[126.9823877131, 37.5643534324]",중구
579,101000247,2682,프레이저플레이스,126.9692683016,37.5628476779,일반차로,"[126.9692683016, 37.5628476779]",중구
580,101000250,2685,서울역,126.971336,37.55816,일반차로,"[126.971336, 37.55816]",중구
581,101000257,2686,아카시아호텔.웨스턴코업레지던스,127.0034786985,37.5665506121,일반차로,"[127.0034786985, 37.5665506121]",중구
582,101000256,2687,을지로코업레지던스,127.0053974501,37.5662333554,일반차로,"[127.0053974501, 37.5662333554]",중구
583,101000255,2688,토요코인호텔.이비스버젯호텔,127.0089472544,37.5645913489,일반차로,"[127.0089472544, 37.5645913489]",중구
584,101000271,2692,약수역,127.0098978294,37.5537889625,일반차로,"[127.0098978294, 37.5537889625]",중구
585,101000270,2693,남산밀레니엄힐튼호텔,126.9759752961,37.5554665731,일반차로,"[126.9759752961, 37.5554665731]",중구
586,101000269,2694,서울역,126.9720456834,37.5580158041,일반차로,"[126.9720456834, 37.5580158041]",중구
587,101000268,2695,숭례문라마다&스위트호텔,126.9720684843,37.5606109591,일반차로,"[126.9720684843, 37.5606109591]",중구
588,101000279,2699,시청역더플라자호텔,126.9779059345,37.564156195,일반차로,"[126.9779059345, 37.564156195]",중구
589,101000286,2706,시청.서울신문사,126.9773647244,37.568299316,일반차로,"[126.9773647244, 37.568299316]",중구
590,101000288,2707,프레이저플레이스남대문,126.9762665716,37.5613760047,일반차로,"[126.9762665716, 37.5613760047]",중구
591,101000287,2708,프레이저플레이스남대문,126.9755365701,37.5610667807,일반차로,"[126.9755365701, 37.5610667807]",중구
592,101000289,2709,동대문역사문화공원,127.009245066,37.5653851887,일반차로,"[127.009245066, 37.5653851887]",중구
593,101000297,2710,광희동더스프라지르서울동대문,127.0075552593,37.5647333277,일반차로,"[127.0075552593, 37.5647333277]",중구
594,101000296,2711,동대문디자인플라자DDP,127.009213839,37.5678529085,일반차로,"[127.009213839, 37.5678529085]",중구
595,101000299,2712,베이튼호텔,127.0026364414,37.5649993215,일반차로,"[127.0026364414, 37.5649993215]",중구
596,101000316,2901,광화문,126.9767086457,37.5689378963,일반차로,"[126.9767086457, 37.5689378963]",중구
597,101000317,2902,덕수궁,126.976726812,37.5655845504,일반차로,"[126.976726812, 37.5655845504]",중구
598,101000318,2903,남대문시장,126.9753967375,37.5609231539,일반차로,"[126.9753967375, 37.5609231539]",중구
599,101000319,2904,명동,126.9856194882,37.5607583289,일반차로,"[126.9856194882, 37.5607583289]",중구
600,101000320,2905,남산골한옥마을,126.9924383581,37.5609950561,일반차로,"[126.9924383581, 37.5609950561]",중구
601,101000321,2906,앰버서더호텔,127.0026253879,37.5604635042,일반차로,"[127.0026253879, 37.5604635042]",중구
602,101000322,2907,신라호텔,127.0054272005,37.5583034007,일반차로,"[127.0054272005, 37.5583034007]",중구
603,101000324,2908,동대문디자인플라자.동대문시장,127.0085549376,37.5668754028,일반차로,"[127.0085549376, 37.5668754028]",중구
604,101000308,2920,동대문디자인프라자,127.0091304267,37.5677625606,일반차로,"[127.0091304267, 37.5677625606]",중구
605,101000309,2921,방산.중부시장,126.9994422877,37.5668568761,일반차로,"[126.9994422877, 37.5668568761]",중구
606,101000310,2922,을지로3가,126.9923255915,37.5665349097,일반차로,"[126.9923255915, 37.5665349097]",중구
607,101000311,2923,을지로입구,126.981001305,37.5661309607,일반차로,"[126.981001305, 37.5661309607]",중구
608,101000312,2925,명동입구,126.9823015539,37.5641526235,가로변전일,"[126.9823015539, 37.5641526235]",중구
609,101000314,2926,신당동중앙시장,127.0194166277,37.5657553187,일반차로,"[127.0194166277, 37.5657553187]",중구
610,101000315,2927,남산오르미,126.9831348601,37.5581940477,일반차로,"[126.9831348601, 37.5581940477]",중구
611,102000001,3001,한강대교북단.LG유플러스,126.9631209528,37.5240499441,중앙차로,"[126.9631209528, 37.5240499441]",용산구
612,102000002,3002,한강대교북단.LG유플러스,126.9631848403,37.5243060629,중앙차로,"[126.9631848403, 37.5243060629]",용산구
613,102000003,3003,신용산역,126.966207,37.527293,중앙차로,"[126.966207, 37.527293]",용산구
614,102000004,3004,신용산역,126.9666192358,37.527920489,중앙차로,"[126.9666192358, 37.527920489]",용산구
615,102000005,3005,용산우체국,126.9702350163,37.5314970129,중앙차로,"[126.9702350163, 37.5314970129]",용산구
616,102000006,3006,용산우체국,126.9705640624,37.5320503694,중앙차로,"[126.9705640624, 37.5320503694]",용산구
617,102000007,3007,삼각지역,126.9736858311,37.5351801399,중앙차로,"[126.9736858311, 37.5351801399]",용산구
618,102000008,3008,삼각지역,126.9741608708,37.5359845015,중앙차로,"[126.9741608708, 37.5359845015]",용산구
619,102000009,3009,숙대입구역,126.9725377982,37.543295633,중앙차로,"[126.9725377982, 37.543295633]",용산구
620,102000010,3010,숙대입구역,126.9722320769,37.5437560216,중앙차로,"[126.9722320769, 37.5437560216]",용산구
621,102000011,3011,갈월동,126.9722373211,37.5509755993,중앙차로,"[126.9722373211, 37.5509755993]",용산구
622,102000012,3012,갈월동,126.9717081909,37.5495337218,중앙차로,"[126.9717081909, 37.5495337218]",용산구
623,102000018,3110,남영역,126.9719271804,37.542006922,일반차로,"[126.9719271804, 37.542006922]",용산구
624,102000019,3111,남영역,126.972069,37.541823,일반차로,"[126.972069, 37.541823]",용산구
625,102000026,3119,신용산역3번출구,126.9673497525,37.5288895698,일반차로,"[126.9673497525, 37.5288895698]",용산구
626,102000317,3120,서울드래곤시티,126.9630603924,37.5321566887,일반차로,"[126.9630603924, 37.5321566887]",용산구
627,102000318,3121,용산역3번출구.용산차고지,126.9642145682,37.5318079061,일반차로,"[126.9642145682, 37.5318079061]",용산구
628,102000029,3122,한강대교북단,126.963570714,37.5249689864,일반차로,"[126.963570714, 37.5249689864]",용산구
629,102000030,3124,서계동,126.9693404702,37.5524743044,일반차로,"[126.9693404702, 37.5524743044]",용산구
630,102000031,3125,서계동,126.969221961,37.5516704971,일반차로,"[126.969221961, 37.5516704971]",용산구
631,102000032,3126,청파동,126.9701219815,37.5489916168,일반차로,"[126.9701219815, 37.5489916168]",용산구
632,102000033,3127,청파시장,126.9698626298,37.548679027,일반차로,"[126.9698626298, 37.548679027]",용산구
